sample_id,customer_text,brand_response,suggested_intent,suggested_escalate,human_intent,human_escalate,human_notes,gold_intent,gold_escalate,predicted_intent,intent_confidence,retrieved_customer_text,retrieved_brand_response,retrieval_similarity,predicted_escalate,escalation_reason,draft_reply,intent_correct,escalation_correct
145,時間に追われてアマゾンプライマーになってしまった,@800220 リプライ失礼いたします、Amazon公式です。プライムにご登録いただきありがとうございます🙇　お届け予定日やその他ご注文に関する状況は、注文履歴に記載されておりますので、よろしければ以下リンクよりご覧くださいませ。https://t.co/X4jnWeXXoL HM,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,subscription_prime,0.19686169478490592,amazonのfireTVstickが見れない😢,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,0.0,True,low_intent_confidence,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,False,False
146,@115830 do I honestly have to send broken bulbs that arrived to me today back to you to get a replacement? Seems like a waste of resources https://t.co/vUCSJ8HZ1j,"@177808 Hi Matthew, sorry your bulbs arrived damaged! Broken glass shouldn't be returned. Please call us: https://t.co/xrL0wCOFJC ^BT",product_order_issue,False,product_order_issue,False,,product_order_issue,False,returns_refunds,0.20415699008077035,"🤔 @115821 why do I need to ship this back if it’s broken? It seems like a waste of packaging, can you just send me a replacement? https://t.co/BOS3VEJnYg",We appreciate you reaching out. Please contact us here via phone or chat to explore your options:,0.24898445937510713,False,safe_to_auto_handle,We appreciate you reaching out. Please contact us here via phone or chat to explore your options:,False,True
147,"@AmazonHelp in real world why so much delay ? 

that is why you guys do fail the transaction at your end. #ThreeTimeFaild https://t.co/IncuXCt7ON",@324993 Apologies for the inconvenience. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB,other_non_actionable,False,payment_billing,False,,payment_billing,False,order_delivery,0.11879700022307,@AmazonHelp Why so much delay??,Cash back is provided by pertinent banks connected with the offer. Time taken to process is subject to their guidelines.,0.44343241883823387,True,low_intent_confidence,Cash back is provided by pertinent banks connected with the offer. Time taken to process is subject to their guidelines.,False,False
148,"@AmazonHelp Just watched your delivery person throw one of my packages out of his truck into the street, and then the rest out of his hand onto the sidewalk unattended.",@806012 I'm so sorry your order was delivered this way! Is anything damaged? Who was the carrier of the order: https://t.co/Y5jpI9gRhE ? ^DD,order_delivery,False,order_delivery,False,,order_delivery,False,order_delivery,0.13506516349349462,@AmazonHelp Just watched your delivery driver throw my package down my driveway before it skidded to a stop. 😡😡😡 https://t.co/AymdmVViNA,Oh no! Sorry to see this. This is not the behavior we expect from our carriers. Is your item damaged? Who was the carrier?,0.2387753556444681,True,low_intent_confidence,Oh no! Sorry to see this. This is not the behavior we expect from our carriers. Is your item damaged? Who was the carrier?,True,False
149,クレジットがどうとかよりAmazonプライムがクレジット以外で払えるようになればええわ,@718373 先日から携帯決済（au、docomo）でもご利用いただけるようになりました。ご状況に応じてご検討ください→https://t.co/9lia1bUCGR SK,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,subscription_prime,0.19686169478490592,amazonのfireTVstickが見れない😢,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,0.0,True,low_intent_confidence,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,False,False
150,Amazonプライム無料会員登録したから30日間で仮面ライダー見まくるぞ～～～！！,@704099 プライム無料体験をお試しいただき、ありがとうございます！期間中見まくっちゃってくださいね♪ RI,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,subscription_prime,0.19686169478490592,amazonのfireTVstickが見れない😢,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,0.0,True,low_intent_confidence,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,False,False
151,i'll keep you updated,@796057 I hope your receive your order soon! Let us know if anything happens. ^JP,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.13608323687423507,@AmazonHelp Will keep you updated,"Thanks, please get in touch anytime!",0.6739415809939978,True,low_intent_confidence,"Thanks, please get in touch anytime!",True,False
152,@AmazonHelp Honestly your going with that 😂😂😂😂,@130690 If there isn't an update there then please reach out to us directly so that we can look into this for your. You can do this by clicking on the following link:  https://t.co/JzP7hlA23B ^KI,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.17083003339167221,"@AmazonHelp How ,when your going to contact",You can check the correspondence sent by our team here:,0.30326161695938525,True,low_intent_confidence,You can check the correspondence sent by our team here:,True,False
153,Just ordered an @115821 Prime/ @115833 exclusive purchase. The future of retail is amazing.,@224592 Glad to see that you are welcoming the future! Hope you enjoy your items! ^LS,subscription_prime,False,subscription_prime,False,,subscription_prime,False,subscription_prime,0.22334739237304788,@115821 is amazing.,"What can we say, we have the best customers! 🤷",0.34867610538473204,False,safe_to_auto_handle,"What can we say, we have the best customers! 🤷",True,True
154,@AmazonHelp I can't even imagine how brainless Bimbo you guys are if they are shipped as per delivery date how the hell was the order whose delivery date is farther than the previous Order got dispatched earlier but the previous Order is not dispatched yet,"@736641 I understand your urgency, Shashank. As mentioned earlier, delivery dates are given taking a lot of factors into consideration. Please let us know if we've missed out on the delivery date. ^JC",order_delivery,False,order_delivery,False,,order_delivery,False,order_delivery,0.13787749283243014,@115851 @115821 Previous order https://t.co/Wz64ig1aHh,Please reach out to an Account Specialist. They can be reached by phone: 888-282-2406 or e-mail:,0.2303878736687891,True,low_intent_confidence,Please reach out to an Account Specialist. They can be reached by phone: 888-282-2406 or e-mail:,True,False
155,@117086 ja faz mais de um mes que eu comprei na pre venda gente queria muito saber pq que demora meses pra gente ter o lançamento nas mãos,"@630063 Olá vi. No momento que o produto em pre-venda estiver disponível, você vai receber um email com a confirmação do pedido. ^JJ",other_non_actionable,False,order_delivery,False,,order_delivery,False,other_non_actionable,0.1274593028462966,"Ei @117086 :) Faz exatamente um mês que comprei meu livro em pré-venda, 1a vez. Estou subindo pelas paredes por notícias 8) Como faz?","Oi, você recebeu um e-mail com a data prevista de entrega do pedido?",0.2826080850054251,True,low_intent_confidence,"Oi, você recebeu um e-mail com a data prevista de entrega do pedido?",False,False
156,"@AmazonHelp Just on going monthly charge that has ZERO description just says ""Amazon Prime, Shipping &amp; Tax"" &amp; NO ONE can tell me what it is 4. I am on a yearly payment 4 Prime. Only answer given was that it was 4 Prime Shipping. I thought that was included in my yearly subscription.","@701559 We're unable to access your account via Twitter. Were we able to locate the charge on your Amazon account? If not, is it possible you have a different account or that a family member may have an account with your payment? We'd be happy to help in any way possible! ^SK",payment_billing,True,payment_billing,True,,payment_billing,True,payment_billing,0.2096193037250499,@AmazonHelp Just says Amazon Shipping,"If it's Amazon Logistics, they can deliver up to 21:00",0.23356317897780804,True,high_risk_intent,"If it's Amazon Logistics, they can deliver up to 21:00",True,True
157,@AmazonHelp Every time I'm told that my query has been escalated and will be resolved. 9 hrs ago I was told that I will get a back call in 30 mins,@373007 Sorry to know about your experience. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach and assist. ^SV,order_delivery,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.13178518709454046,@115850 My query has been escalated and people are *still* clueless. https://t.co/816oI5PeLg,"Apologies for the confusion, write to us here: &amp; we'll get back to you with required information.",0.3500438545599979,True,low_intent_confidence,"Apologies for the confusion, write to us here: &amp; we'll get back to you with required information.",True,False
158,"@AmazonHelp よく利用させていただいてます‼︎
最近はアプリを使うと
すぐにも検索、注文ができて
有り難いです☺️",@180445 ありがとうございます！アプリもご活用いただいているとのことでとってもうれしいです！！今後ともどうぞよろしくお願いいたします☺️✨ SK,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,device_technical,0.24239476009522704,"@AmazonHelp 電話で対応してもらいましたが改良されませんでした。
保証期間も過ぎてるので買い直しになるんでしょうね。",カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。,1.0,False,safe_to_auto_handle,カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。,False,True
159,"@AmazonHelp No sé cómo podéis trabajar con una empresa así, pues no cumplen los plazos de entrega y se ríen del cliente. Vais a perder muchos clientes de mi zona por su culpa.","@313574 En este tipo de situación es muy importante reportar lo sucedido directamente con nuestro departamento de Soporte al Cliente, así ellos podrán investigar lo ocurrido, agradezco tu feedback, será enviado para nuestro departamento interno responsable. ^VM",other_non_actionable,False,order_delivery,False,,order_delivery,False,other_non_actionable,0.14475750443588298,"De que sirve ser usuario PRIME, y no cumplen los plazos de entrega, ya me va pasando 3 meses este problema😬😈👎 @116928  2/2","Hola, lamentamos los inconvenientes. ¿Podrías comentarnos si actualmente tienes un pedido pendiente de ser entregado?",0.2601075782317195,True,low_intent_confidence,"Hola, lamentamos los inconvenientes. ¿Podrías comentarnos si actualmente tienes un pedido pendiente de ser entregado?",False,False
160,Hey @AmazonHelp @116316 ich tippe mal das das ein FAKE ist? https://t.co/IJieSetQ5v,"@256167 Richtig, die E-Mail stammt nicht von uns. Am besten keinen Link im Schreiben anklicken. Tipps über die sichere Identifizierung von Amazon E-Mails findest du gleich hier: https://t.co/JdaR6FCJKc ^DS",other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.13820446034059375,@410567 @AmazonHelp @116316,"Hi, der Verkäufer hat den Artikel so online gestellt - gerne gebe ich das Feedback an ihn weiter. Habt ihr einen Link zum Produkt? Gruß",0.3488412778173015,True,low_intent_confidence,"Hi, der Verkäufer hat den Artikel so online gestellt - gerne gebe ich das Feedback an ihn weiter. Habt ihr einen Link zum Produkt? Gruß",True,False
161,@AmazonHelp Maginaaaa tamo junto! Sapiens do Yuval Noah Harari,@806770 Que legal Ana! Você já começou a leitura amiga? ^JJ,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.17987490195811,@AmazonHelp A dominação masculina do Bourdieu. 😊,"Opa! Interessante demais, Rossana 😉 O livro da Chimamanda é maravilhoso, também 💖.",0.21044939527714432,True,low_intent_confidence,"Opa! Interessante demais, Rossana 😉 O livro da Chimamanda é maravilhoso, também 💖.",True,False
162,"Umm excuse me @115821, how am i supposed to place my daily order?! 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️😩😩😩 https://t.co/rSY51Nq24p",@681977 Oh no! I'm sorry you're having trouble with the Amazon app! Have you tried closing the app and resetting your mobile device? ^JS,order_delivery,False,order_delivery,False,,order_delivery,False,product_order_issue,0.1690661399711693,@AmazonHelp Please place my order.. https://t.co/dgv4BlkTi4,"As informed earlier, request you to help us with the link of the product page so that we'll look into it and help you.",0.3410102313527439,True,low_intent_confidence,"As informed earlier, request you to help us with the link of the product page so that we'll look into it and help you.",False,False
163,@115821 for such a large profitable company the customer service is lacking,@513307 I'm sorry to hear you had a poor experience. Without giving account or order details can you tell us what happened? ^AN,customer_service_complaint,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.13753124916833387,@115821 's customer service is lacking in the service area. Shouldnt have to wait months for a solution. @AmazonHelp,I'm sorry to hear we've let you down! Could you tell us more about what's going on? Please don't include personal information!,0.2976870135722569,True,low_intent_confidence,I'm sorry to hear we've let you down! Could you tell us more about what's going on? Please don't include personal information!,True,False
164,@AmazonHelp A new laptop is number one on my list and then I might treat myself to an echo!,@243982 They are some great choices! 😊 ^ES,device_technical,False,product_order_issue,False,,product_order_issue,False,other_non_actionable,0.1534508463360472,@AmazonHelp Where is a number I can call??,Please provide your phone number here: and select the 'Call me now' option to connect with us.,0.20402930629523602,True,low_intent_confidence,Please provide your phone number here: and select the 'Call me now' option to connect with us.,False,False
165,"Hey @AmazonHelp yesterday and today when I’ve tried to log in or reset my password the website says I don’t have an account and I definitely do. And when I try to go to customer support I have to log in to get there, which if I could do I wouldn’t have to go to customer support.","@801101 Hi Becca, I'm sorry to hear this. If you can't get into your account to contact us direct you can use this link where you will not need to login  https://t.co/zYVX1Qi29G for UK /  https://t.co/jzvkhdlrK5 for US ^KK",account_security,True,account_security,True,,account_security,True,account_security,0.3572188143764271,"@AmazonHelp When I try to log in, the same reinstate message","Sorry about that. On the link provided, you should see an option in blue to skip sign. Click there and send us your details.",0.2939645641374251,True,high_risk_intent,"Sorry about that. On the link provided, you should see an option in blue to skip sign. Click there and send us your details.",True,True
166,"@AmazonHelp I keep cancelling it but you keep taking the money the next month again, again and again... Can this be stopped?","@694828 That's odd! Once you've canceled your Prime membership, you should no longer see a charge. Do the Prime membership charges happen after you've placed an order? Which dispatch option are you choosing? Please let us know, Jonathan! ^FD",other_non_actionable,False,subscription_prime,False,,subscription_prime,False,payment_billing,0.17250950320058941,@AmazonHelp I’ve already raised my issue to customer care last night. I need to place an order but you keep cancelling it.,Were you advised what the issue was when you contacted Customer Service?,0.2618125147038621,True,high_risk_intent,Were you advised what the issue was when you contacted Customer Service?,False,False
167,@123813 Puedo comprar dispositivo p verlas en la tv?,"@683315 Hola Lucy. Claro que puedes, en el siguiente enlace puedes ver todos los dispositivos compatibles con Prime Video: https://t.co/iUSao2jMJ1

Cualquier consulta adicional solo háznoslo saber.

-Hazel C",other_non_actionable,False,device_technical,False,,device_technical,False,digital_content,0.13322204483161365,"@115821 Hola, como puedo comprar?","Hola Diego, para hacer tu primera compra por favor sigue las instrucciones brindadas en este enlace:",0.33211131670680527,True,low_intent_confidence,"Hola Diego, para hacer tu primera compra por favor sigue las instrucciones brindadas en este enlace:",False,False
168,"@115850 ஆபர்னு விலை கமிபண்ணுவாங்க, நீ என்ன அதிகம் பண்ணிருக்க?",@158449 I was not able to comprehend your query. Kindly elaborate and we'll look into it. ^AK,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,payment_billing,0.1909062791412061,@115850 CheTers,"I understand you're upset, Ishika. Request you to please fill in the details in the link mentioned earlier and we'll get this checked.",1.0,True,high_risk_intent,"I understand you're upset, Ishika. Request you to please fill in the details in the link mentioned earlier and we'll get this checked.",False,False
169,"@AmazonHelp 5 mal mindestens, ohne Stellungnahme des Fahrer oder der verantwortlichen Dispo tut soch wohl nichts. Sind arogante Fahrer, man merkt direkt dass die im Auftrag von @124285 fahren aber nicht dort direkt sind. Direkte Fahrer kommen am Tage, dass läuft suppi.","@724988 Wenn du magst, kannst du dich mal über diesen Link direkt bei uns im Team melden und wir geben das nochmal gesammelt weiter: https://t.co/cUDnC8mjd7 Liebe Grüße ^AN",other_non_actionable,False,order_delivery,False,,order_delivery,False,order_delivery,0.1232693982525645,"@AmazonHelp Merkt ihr nicht, dass die Kunden mit der Vermarktung von ""Mr. Robot season 3"" total unziefrieden sind?!
(Untertitel)",Wir haben das bereits weitergegeben. Danke für den Hinweis.,0.24424411256526377,True,low_intent_confidence,Wir haben das bereits weitergegeben. Danke für den Hinweis.,True,False
170,"@AmazonHelp I am being charged twice for the same book rental,what do i need to do to fix this?","@238165 Apologies - is this for a Textbook Rental ? If so, please check here: https://t.co/vjvwjGhGa8  ^TD",payment_billing,True,payment_billing,True,,payment_billing,True,payment_billing,0.21050455088381273,@AmazonHelp What do I need to do?? https://t.co/WZ0uJum8lg,"Please choose to contact us via phone or e-mail. Once we're connected, we can review your available options.",0.3497913411802392,True,payment_or_financial_risk,"Please choose to contact us via phone or e-mail. Once we're connected, we can review your available options.",True,True
171,"@119356 @115821 @AmazonHelp. They charged me extra amount see photos, now I want refund and compensation for the same from Amazon. Respond https://t.co/U4dDAOLBJP","@513980 Also, please don't provide screenshots, they contain your personal information. Our Twitter page is visible to public.2/2 ^SK",payment_billing,True,payment_billing,True,,payment_billing,True,payment_billing,0.23293460760261958,@AmazonHelp Done waiting for your refund and compensation amount,Sorry for the delay. Our team is looking into it and we will get your issue resolved at the earliest.,0.2609035963953513,True,high_risk_intent,Sorry for the delay. Our team is looking into it and we will get your issue resolved at the earliest.,True,True
172,@115821 That the subscription is cancelled successfully,"@199061 Sorry to hear that, did you contact us by phone? ^JJ",subscription_prime,False,subscription_prime,False,,subscription_prime,False,subscription_prime,0.11862884935102039,@AmazonHelp I have! My subscription is cancelled @115830 are still charging me.. why?,Apologies. Please reach out - so we can look into your concern further. Keep us posted.,0.3592406110823675,True,low_intent_confidence,Apologies. Please reach out - so we can look into your concern further. Keep us posted.,True,False
173,"@AmazonHelp YES i reported this last time, given no options, given a refund. Clearly these couriers still in use.  WAs home ALL day - FedEX, UPS, and USPS all delivered. Only YOUR courier ""attempted"" delivery and couldnt deliver towels, straws, and gravy strainer- no items that needed sig",@115848 We'd like to review this with you further. Please provide more information regarding the delivery here: https://t.co/AOCLBqTc3P ^QJ,order_delivery,False,order_delivery,False,,order_delivery,False,order_delivery,0.13765161611608612,@AmazonHelp yes i reported,Apologies for the delay in delivering your order. Please share your details here: I'll assist you.,0.2361500246223695,True,low_intent_confidence,Apologies for the delay in delivering your order. Please share your details here: I'll assist you.,True,False
174,"勝手にAmazonプライムスチューデントの年会費支払われてて困る
今金ないんだよ","@400681 ご不便をおかけしております。有料会員へ更新後に特典のご利用が無い場合は、キャンセル・返金が可能です。キャンセル方法については、以下のヘルプページをご参照ください。 
https://t.co/813rNkNAzg YM",other_non_actionable,False,subscription_prime,True,,subscription_prime,True,payment_billing,0.1934274466233115,amazonのfireTVstickが見れない😢,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,0.0,True,high_risk_intent,こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。,False,True
175,"@115851 @AmazonHelp @115850 @115851 IS THERE ANY MORAL VALUE LEFT WITH YOU???
WHY THERE IS NO ACTION ON MY COMPLAINT TILL NOW EVEN AFTER SENDING MANY EMAILS TO YOU, amazon india customer support and top management.

A BIG SHAME!!!","@147113 I understand you had an unpleasant experience, Bhawesh. Could you please let us know what went wrong? We’ll fix it for you. ^SY",customer_service_complaint,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.15636252574013654,"@115851 @AmazonHelp @115850 #JeffBezos if you have any moral value left with you, take some quick action against cheating done with me by amazon india. I have already sent many emails to you with my complaint...but not seeing any action till now. ARE YOU WITH CORRIPT AND CHEATERS???","Could you elaborate on the issue, so that we can assist you accordingly?",0.3529338640781232,True,low_intent_confidence,"Could you elaborate on the issue, so that we can assist you accordingly?",True,False
176,@117086 Mind Hunter  de David Fincher,@238198 Olá Claudio! Esses detetives da FBI são muito expertos! ^JJ,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.18432020485203934,@117086 Dracula de Bran Stoker adoroooooo,Olá Raimundo! É um livro incrível!❤️,0.380592021020552,True,low_intent_confidence,Olá Raimundo! É um livro incrível!❤️,True,False
177,@AmazonHelp Still doing it https://t.co/j96P6nI3yU,"@477428 Hey, Bobby! In this case it would be best for us to help you directly. Please reach out here: https://t.co/hApLpMlfHN ^LA",other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,other_non_actionable,0.14593155523518575,"@AmazonHelp Yes I did, and it’s still doing it",Well that isn't good! Can you contact us for real time troubleshooting? You can reach us via this link:,0.5865419790289031,True,low_intent_confidence,Well that isn't good! Can you contact us for real time troubleshooting? You can reach us via this link:,True,False
178,"@AmazonHelp Hi, after leaving me on D phone on hold 4 over 20 minutes, she dropped the my call &amp; never bothered to return to let me know but insisted my delivery will come by 9pm last night even though I repeated “nobody delivers round here at that time”!! Really upset about her attitude","@132436 I am sorry to hear about this, Fatima. What day was your order scheduled to be delivered? Has the tracking on your order been updated?^SM",returns_refunds,False,customer_service_complaint,False,,customer_service_complaint,False,returns_refunds,0.12447428784847826,@AmazonHelp They told me over the phone it would be here by 9pm last night now it’s updated to today or tomorrow,"Sorry to hear this, this is not the kind of experience we would expect to hear. Did you check the tracking and check which carrier is handling this? :",0.16812739659791537,True,low_intent_confidence,"Sorry to hear this, this is not the kind of experience we would expect to hear. Did you check the tracking and check which carrier is handling this? :",False,False
179,@AmazonHelp I try every step under call Customer service. But every time call ended your side.,@739511 I get your concern. You would be able to take a print out of the invoice here: https://t.co/kEFuVVy3yM. Do keep us posted for further assistance. ^MN,customer_service_complaint,False,customer_service_complaint,False,,customer_service_complaint,False,customer_service_complaint,0.18387259101357437,"@115850 every time I call customer service left me with a great experience. Recently talked with Himanshu, he was really great at customer service. I really appreciate your customer service.",Thank you! Kind words like yours make us work harder and provide the amazing service you expect from us. :),0.23842907911247194,True,low_intent_confidence,Thank you! Kind words like yours make us work harder and provide the amazing service you expect from us. :),True,False
180,"@AmazonHelp I called the number you gave me Monday, they put my claim through and said I would have an email in 24 hours, it is now well past that and I’ve had no contact since. To clarify, my house is still damaged, I still have half a letter box and amazon haven’t done anything https://t.co/aT2byOV1gY","@139820 Just to confirm, which carrier is listed as delivering your order here: https://t.co/aaDyEz1VgE? Have you had a chance to contact back by phone for an update? If so, what insight was given? ^LI",product_order_issue,False,customer_service_complaint,True,,customer_service_complaint,True,returns_refunds,0.125641012759492,@AmazonHelp I called the number and said the code now nothing has happened in about 4 hours and my account is locked https://t.co/7whw37udH1,We want to take a closer look into this. Can you reach out to us here?,0.15398094665508447,True,low_intent_confidence,We want to take a closer look into this. Can you reach out to us here?,False,True
181,Is it just me or has @115850 been shitty for everyone off late? https://t.co/u2aVvJBEHM,"@414505 Also, please don't provide your order details as its personal info. Our Twitter page is visible to the public. 2/2 ^AB",order_delivery,False,customer_service_complaint,False,,customer_service_complaint,False,order_delivery,0.13157710991071853,Is it just me or has @115821 's delivery service just hit rock bottom? Anyone else experiencing this? #Amazon #PrimeWhatPrime,"I'm sorry for your experience! Without telling us account info, could you tell us what's going on?",0.27967647907819976,True,low_intent_confidence,"I'm sorry for your experience! Without telling us account info, could you tell us what's going on?",False,False
182,@AmazonHelp ありがとうございました！友人にきいたら詳しく教えてくれ、無事にお支払い番号お知らせメールがきました！,@384095 確認ができたとのことで安心いたしました。今後ともどうぞよろしくお願いいたします。SK,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,customer_service_complaint,0.16642305983446987,@AmazonHelp ありがとうございました,リプライありがとうございます。 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*),0.9999999999999998,True,low_intent_confidence,リプライありがとうございます。 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*),False,False
183,"@169994 So, this was delicious! Is this something that will be available in the future or somewhere else? Must. have.","@286674 Hi there! You can sign up for text notifications, so you'll know next time it's in your area here: https://t.co/mL4KVj7qXV ^JM",other_non_actionable,False,product_order_issue,False,,product_order_issue,False,returns_refunds,0.1258713555551491,When will @105961 be available in the US @115821?,"Thanks for interest! However, we don't have access to that information of if or when that movie will be available. Please check back for any updates.",0.24925705070146428,True,low_intent_confidence,"Thanks for interest! However, we don't have access to that information of if or when that movie will be available. Please check back for any updates.",False,False
184,"So, I have multiple @115821 Echos and @115888 Premium for Family. Being able to play music from multiple Spotify accounts to multiple Echos at once seems like a pretty basic requirement. Why can't I do this? Tempted to ditch the Echos for @122986 Homes @AmazonHelp","@236515 We'd like to look into this with you. At your convenience, please reach us via phone or chat here: https://t.co/oGDklGgbCZ ^SJ",digital_content,False,digital_content,False,,digital_content,False,device_technical,0.2114720052612954,"@115833 whenever I request to play music from Spotify, the device does nothing but has no issue playing music from Amazon",We're here to help! Is your Spotify account linked with your Amazon account? Please let us know!,0.19794506800755526,True,low_historical_similarity,We're here to help! Is your Spotify account linked with your Amazon account? Please let us know!,False,False
185,"@147807 
I'm a Amazon India prime seller. I need help",@384512 Please connect with our support team here: https://t.co/fGkjrBCGjx for assistance. ^RW,subscription_prime,False,customer_service_complaint,False,,customer_service_complaint,False,product_order_issue,0.1561446755806246,@116928 need help,"Hello Kibwe, how can we help you?",0.3986257881973211,True,low_intent_confidence,"Hello Kibwe, how can we help you?",False,False
186,@AmazonHelp Had to buy the audio bit again. Weird. Also very confused by the audible v kindle options. Kindle audio SO much cheaper!,"@191315 Sorry to hear that, could you contact us here: https://t.co/JzP7hlA23B we'd hate for you to have double paid ^AS",digital_content,False,digital_content,False,,digital_content,False,digital_content,0.25639252015255903,"@AmazonHelp I know there is Kindle Audio Upgrade. But is it possible the other way round, too, if I already have the Audio book?","Without providing sensitive information over twitter, could you please give us more details?",0.25015740879731985,False,safe_to_auto_handle,"Without providing sensitive information over twitter, could you please give us more details?",True,True
187,.@AmazonHelp where’s Thursday night football tonight?? I know it’s #BillsVJets but still. It’s the principle.,@461832 We're not streaming tonight. Our Thursday Night schedule is available here: https://t.co/eVQs69tMlA Tune in next week! ^SJ,other_non_actionable,False,other_non_actionable,False,,other_non_actionable,False,order_delivery,0.11461205049478647,@AmazonHelp What happened to Thursday Night Football?,TNF isn't streaming today. We'll be back on next Thursday! Our full schedule can be found here:,0.44320501105565646,True,low_intent_confidence,TNF isn't streaming today. We'll be back on next Thursday! Our full schedule can be found here:,False,False
188,@12393 An update a few months ago has meant I can't buy anything on the Kindle itself. Everytime I try it tells me it is updating &amp; then refuses to recognise the WiFi. &amp; Yes I'm turning it on and off.,@738975 I'm sorry to hear this Janet. I think we need to look into this further but can't check this over Twitter. Please use the link here to contact us directly https://t.co/aaDyEz1VgE ^KK,device_technical,False,device_technical,False,,device_technical,False,device_technical,0.24471804625321342,@AmazonHelp It was depleted yesterday hence charging over night. Tried turning it on and off this morning but thats when it became unresponsive till now,"Apologies, is the screen frozen on what's pictured below? Have you done a 40second reboot?",0.18880509198420548,True,low_historical_similarity,"Apologies, is the screen frozen on what's pictured below? Have you done a 40second reboot?",True,False
189,@AmazonHelp They said all Prime membership types except for invitees and members who get their benefits via an Amazon Household are eligible. Nonsense.,@297937 You're only able to create one Twitch account per Prime Membership even if the benefits are shared. ^ZW,subscription_prime,False,subscription_prime,False,,subscription_prime,False,subscription_prime,0.13700848463027834,"@AmazonHelp I've just had a direct debit of £79.99 come out for Amazon UK Prime, I'd gone into my account and it says ""You are not an Amazon Prime member."" I really want to get it refunded as ""Paid members who haven't used their benefits are eligible for a full refund.""",We would love to assist you. Please contact us by phone or chat here:,0.23696292828165716,True,low_intent_confidence,We would love to assist you. Please contact us by phone or chat here:,True,False
190,"@AmazonHelp Please explain why as a Prime member, 2 day shipping on items is shipped UPS ground? Further explain why even when I paid extra for overnight it was shipped UPS ground? This happens all the time.",@136273 Oh no! Did we miss the delivery date listed here:  https://t.co/Y5jpI9gRhE ? ^TL,subscription_prime,False,order_delivery,False,,order_delivery,False,subscription_prime,0.1572374179128575,@AmazonHelp This happens all the time https://t.co/MQdJtcCkkf,My team would love to take a closer look at this with you! Please provide us your details here:,0.2806010055524471,True,low_intent_confidence,My team would love to take a closer look at this with you! Please provide us your details here:,False,False
191,@AmazonHelp Done what happens now?,@564017 Thanks for confirming that the details have been shared. Our team will give it a look and reply accordingly. ^AB,device_technical,False,device_technical,False,,device_technical,False,customer_service_complaint,0.13102203675617705,"@AmazonHelp Done, what next?",Thank you for letting us know. We'll check and get back to you soon with an update.,0.5333880318554403,True,low_intent_confidence,Thank you for letting us know. We'll check and get back to you soon with an update.,False,False
